Gene_Name,3groupCMHexact_pvalue,3groupbreslowday_pvalue,Model,3groupcasefreq,3groupctrlfreq,3groupenrichmentdirection,1ifbothdukeandha_showcaseenrichment,4groupCMHexact_pvalue,4groupbreslowday_pvalue,4groupcasefreq,4groupctrlfreq,4groupdirection,CarrierCaseDuke,NonCarrierCaseDuke,CarrierCtrlDuke,NonCarrierCtrlDuke,CarrierCaseStanfordMcGill,NonCarrierCaseStanfordMcGill,CarrierCtrlStanfordMcGill,NonCarrierCtrlStanfordMcGill,CarrierCaseHudsonAlpha,NonCarrierCaseHudsonAlpha,CarrierCtrlHudsonAlpha,NonCarrierCtrlHudsonAlpha,CarrierCaseReplication,NonCarrierCaseReplication,CarrierCtrlReplication,NonCarrierCtrlReplication,CaseFreqDuke,CtrlFreqDuke,CaseFreqStanfordMcGill,CtrlFreqStanfordMcGill,CaseFreqHudsonAlpha,CtrlFreqHudsonAlpha,CaseFreqReplication,CtrlFreqReplication
'RFC5',0.65109934,0.193322125,Dom_coding,0.313%,0.234%,case,0,NA,NA,NA,NA,NA,1,1172,10,4004,2,249,2,787,6,1444,3,1599,NA,NA,NA,NA,0.0008525,0.0025,0.008,0.0025,0.004137931,0.001872659,NA,NA
'RFESD',1,0.49933065,Dom_not_benign,0.070%,0.062%,case,0,NA,NA,NA,NA,NA,0,1173,2,4012,0,251,1,788,2,1448,1,1601,NA,NA,NA,NA,0,0.0004983,0,0.0013,0.00137931,0.00062422,NA,NA
'RFESD',0.345420071,0.343616741,Dom_coding,0.070%,0.156%,ctrl,0,NA,NA,NA,NA,NA,0,1173,6,4008,0,251,2,787,2,1448,2,1600,NA,NA,NA,NA,0,0.0015,0,0.0025,0.00137931,0.001248439,NA,NA
'RFFL',0.040831439,0.580897878,Dom_coding,0.452%,0.156%,case,1,NA,NA,NA,NA,NA,5,1168,5,4009,0,251,1,788,8,1442,4,1598,NA,NA,NA,NA,0.0043,0.0012,0,0.0013,0.005517241,0.002496879,NA,NA
'RFFL',1,0.68726183,Dom_not_benign,0.139%,0.125%,case,0,NA,NA,NA,NA,NA,1,1172,5,4009,0,251,1,788,3,1447,2,1600,NA,NA,NA,NA,0.0008525,0.0012,0,0.0013,0.002068966,0.001248439,NA,NA
'RFFL',0.513639048,NA,Dom_LoF,0.000%,0.031%,ctrl,0,NA,NA,NA,NA,NA,0,1173,1,4013,0,251,0,789,0,1450,1,1601,NA,NA,NA,NA,0,0.0002491,0,0,0,0.00062422,NA,NA
'RFK',0.185600878,NA,Dom_not_benign,0.000%,0.094%,ctrl,0,NA,NA,NA,NA,NA,0,1173,2,4012,0,251,3,786,0,1450,1,1601,NA,NA,NA,NA,0,0.0004983,0,0.0038,0,0.00062422,NA,NA
'RFK',0.345066684,0.660540622,Dom_coding,0.070%,0.156%,ctrl,0,NA,NA,NA,NA,NA,1,1172,4,4010,0,251,3,786,1,1449,3,1599,NA,NA,NA,NA,0.0008525,0.0009965,0,0.0038,0.000689655,0.001872659,NA,NA
'RFNG',0.639660775,0.228021909,Dom_coding,0.278%,0.219%,case,0,NA,NA,NA,NA,NA,2,1171,10,4004,0,251,2,787,6,1444,2,1600,NA,NA,NA,NA,0.0017,0.0025,0,0.0025,0.004137931,0.001248439,NA,NA
'RFNG',1,0.385816272,Dom_not_benign,0.174%,0.172%,case,0,NA,NA,NA,NA,NA,1,1172,8,4006,0,251,1,788,4,1446,2,1600,NA,NA,NA,NA,0.0008525,0.002,0,0.0013,0.002758621,0.001248439,NA,NA
'RFPL4AL1',0.013930504,NA,Dom_coding,0.104%,0.000%,case,0,NA,NA,NA,NA,NA,0,1173,0,4014,3,248,0,789,0,1450,0,1602,NA,NA,NA,NA,0,0,0.012,0,0,0,NA,NA
'RFPL4AL1',0.058071741,NA,Dom_not_benign,0.070%,0.000%,case,0,NA,NA,NA,NA,NA,0,1173,0,4014,2,249,0,789,0,1450,0,1602,NA,NA,NA,NA,0,0,0.008,0,0,0,NA,NA
'RFPL4B',0.120398119,0.238751408,Dom_LoF,0.104%,0.016%,case,0,NA,NA,NA,NA,NA,0,1173,1,4013,1,250,0,789,2,1448,0,1602,NA,NA,NA,NA,0,0.0002491,0.004,0,0.00137931,0,NA,NA
'RFPL4B',0.169828549,0.480262259,Dom_not_benign,0.174%,0.078%,case,1,NA,NA,NA,NA,NA,2,1171,4,4010,1,250,0,789,2,1448,1,1601,NA,NA,NA,NA,0.0017,0.0009965,0.004,0,0.00137931,0.00062422,NA,NA
'RFPL4B',0.658843085,0.280380964,Dom_coding,0.313%,0.250%,case,0,NA,NA,NA,NA,NA,3,1170,10,4004,2,249,1,788,4,1446,5,1597,NA,NA,NA,NA,0.0026,0.0025,0.008,0.0013,0.002758621,0.003121099,NA,NA
'RFPL4B',1,NA,Rec_coding,0.000%,0.031%,ctrl,0,NA,NA,NA,NA,NA,0,1173,1,4013,0,251,1,788,0,1450,0,1602,NA,NA,NA,NA,0,0.0002491,0,0.0013,0,0,NA,NA
'RFT1',0.58062461,NA,Rec_coding,0.000%,0.062%,ctrl,0,NA,NA,NA,NA,NA,0,1173,4,4010,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0,0.0009965,0,0,0,0,NA,NA
'RFT1',0.843792022,0.429329668,Dom_not_benign,0.313%,0.359%,ctrl,0,NA,NA,NA,NA,NA,2,1171,16,3998,1,250,2,787,6,1444,5,1597,NA,NA,NA,NA,0.0017,0.004,0.004,0.0025,0.004137931,0.003121099,NA,NA
'RFT1',0.872042104,0.854319692,Dom_coding,0.487%,0.531%,ctrl,0,NA,NA,NA,NA,NA,6,1167,22,3992,1,250,2,787,7,1443,10,1592,NA,NA,NA,NA,0.0051,0.0055,0.004,0.0025,0.004827586,0.006242197,NA,NA
'RFT1',1,0.343344859,Dom_LoF,0.035%,0.047%,ctrl,0,NA,NA,NA,NA,NA,0,1173,2,4012,0,251,1,788,1,1449,0,1602,NA,NA,NA,NA,0,0.0004983,0,0.0013,0.000689655,0,NA,NA
'RFTN1',0.419583417,NA,Dom_LoF,0.104%,0.062%,case,1,NA,NA,NA,NA,NA,2,1171,3,4011,0,251,0,789,1,1449,1,1601,NA,NA,NA,NA,0.0017,0.0007474,0,0,0.000689655,0.00062422,NA,NA
'RFTN1',0.606291027,0.98892257,Dom_coding,0.522%,0.422%,case,1,NA,NA,NA,NA,NA,6,1167,17,3997,1,250,3,786,8,1442,7,1595,NA,NA,NA,NA,0.0051,0.0042,0.004,0.0038,0.005517241,0.004369538,NA,NA
'RFTN1',1,0.997048195,Dom_not_benign,0.278%,0.265%,case,1,NA,NA,NA,NA,NA,3,1170,10,4004,1,250,3,786,4,1446,4,1598,NA,NA,NA,NA,0.0026,0.0025,0.004,0.0038,0.002758621,0.002496879,NA,NA
'RFTN2',0.760901261,NA,Dom_not_benign,0.174%,0.094%,case,0,NA,NA,NA,NA,NA,2,1171,1,4013,0,251,0,789,3,1447,5,1597,NA,NA,NA,NA,0.0017,0.0002491,0,0,0.002068966,0.003121099,NA,NA
'RFTN2',1,NA,Dom_coding,0.348%,0.281%,case,0,NA,NA,NA,NA,NA,4,1169,9,4005,0,251,0,789,6,1444,9,1593,NA,NA,NA,NA,0.0034,0.0022,0,0,0.004137931,0.005617978,NA,NA
'RFTN2',0.311146789,NA,Rec_coding,0.000%,0.062%,ctrl,0,NA,NA,NA,NA,NA,0,1173,3,4011,0,251,0,789,0,1450,1,1601,NA,NA,NA,NA,0,0.0007474,0,0,0,0.00062422,NA,NA
'RFWD2',0.401177972,NA,Rec_coding,0.035%,0.016%,case,0,NA,NA,NA,NA,NA,1,1172,1,4013,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0.0008525,0.0002491,0,0,0,0,NA,NA
'RFWD2',0.401177972,NA,Rec_not_benign,0.035%,0.016%,case,0,NA,NA,NA,NA,NA,1,1172,1,4013,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0.0008525,0.0002491,0,0,0,0,NA,NA
'RFWD2',0.684902174,0.660918411,Dom_coding,0.383%,0.281%,case,1,NA,NA,NA,NA,NA,4,1169,10,4004,0,251,2,787,7,1443,6,1596,NA,NA,NA,NA,0.0034,0.0025,0,0.0025,0.004827586,0.003745318,NA,NA
'RFWD2',1,0.637146088,Dom_not_benign,0.174%,0.156%,case,1,NA,NA,NA,NA,NA,2,1171,6,4008,0,251,2,787,3,1447,2,1600,NA,NA,NA,NA,0.0017,0.0015,0,0.0025,0.002068966,0.001248439,NA,NA
'RFWD2',0.512881843,NA,Dom_LoF,0.000%,0.031%,ctrl,0,NA,NA,NA,NA,NA,0,1173,0,4014,0,251,1,788,0,1450,1,1601,NA,NA,NA,NA,0,0,0,0.0013,0,0.00062422,NA,NA
'RFWD3',1,0.400735202,Dom_coding,0.905%,0.874%,case,0,NA,NA,NA,NA,NA,8,1165,34,3980,1,250,8,781,17,1433,14,1588,NA,NA,NA,NA,0.0068,0.0085,0.004,0.0101,0.01172414,0.008739076,NA,NA
'RFWD3',0.58062461,NA,Rec_coding,0.000%,0.062%,ctrl,0,NA,NA,NA,NA,NA,0,1173,4,4010,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0,0.0009965,0,0,0,0,NA,NA
'RFWD3',1,0.463117,Dom_not_benign,0.244%,0.250%,ctrl,0,NA,NA,NA,NA,NA,2,1171,12,4002,1,250,2,787,4,1446,2,1600,NA,NA,NA,NA,0.0017,0.003,0.004,0.0025,0.002758621,0.001248439,NA,NA
'RFWD3',1,NA,Dom_LoF,0.000%,0.047%,ctrl,0,NA,NA,NA,NA,NA,0,1173,3,4011,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0,0.0007474,0,0,0,0,NA,NA
'RFX1',0.637151823,0.675870303,Dom_not_benign,0.278%,0.203%,case,0,NA,NA,NA,NA,NA,3,1170,7,4007,1,250,1,788,4,1446,5,1597,NA,NA,NA,NA,0.0026,0.0017,0.004,0.0013,0.002758621,0.003121099,NA,NA
'RFX1',0.626614472,NA,Rec_coding,0.035%,0.047%,ctrl,0,NA,NA,NA,NA,NA,0,1173,0,4014,0,251,0,789,1,1449,3,1599,NA,NA,NA,NA,0,0,0,0,0.000689655,0.001872659,NA,NA
'RFX1',0.769224504,0.715613278,Dom_coding,0.592%,0.625%,ctrl,0,NA,NA,NA,NA,NA,5,1168,26,3988,1,250,3,786,11,1439,11,1591,NA,NA,NA,NA,0.0043,0.0065,0.004,0.0038,0.007586207,0.006866417,NA,NA
'RFX2',1,NA,Rec_coding,0.000%,0.031%,ctrl,0,NA,NA,NA,NA,NA,0,1173,2,4012,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0,0.0004983,0,0,0,0,NA,NA
'RFX3',0.280980708,0.485669351,Dom_coding,0.174%,0.359%,ctrl,0,NA,NA,NA,NA,NA,3,1170,11,4003,1,250,7,782,1,1449,5,1597,NA,NA,NA,NA,0.0026,0.0027,0.004,0.0089,0.000689655,0.003121099,NA,NA
'RFX3',0.351190753,0.602830256,Dom_not_benign,0.070%,0.172%,ctrl,0,NA,NA,NA,NA,NA,1,1172,4,4010,0,251,4,785,1,1449,3,1599,NA,NA,NA,NA,0.0008525,0.0009965,0,0.0051,0.000689655,0.001872659,NA,NA
'RFX3',1,NA,Dom_LoF,0.000%,0.047%,ctrl,0,NA,NA,NA,NA,NA,0,1173,1,4013,0,251,2,787,0,1450,0,1602,NA,NA,NA,NA,0,0.0002491,0,0.0025,0,0,NA,NA
'RFX4',0.096723809,0.050230717,Dom_not_benign,0.209%,0.515%,ctrl,0,NA,NA,NA,NA,NA,3,1170,24,3990,2,249,2,787,1,1449,7,1595,NA,NA,NA,NA,0.0026,0.006,0.008,0.0025,0.000689655,0.004369538,NA,NA
'RFX5',0.107439811,NA,Dom_LoF,0.070%,0.000%,case,1,NA,NA,NA,NA,NA,1,1172,0,4014,0,251,0,789,1,1449,0,1602,NA,NA,NA,NA,0.0008525,0,0,0,0.000689655,0,NA,NA
'RFX5',0.420572848,0.865750213,Dom_coding,0.626%,0.468%,case,1,NA,NA,NA,NA,NA,7,1166,19,3995,2,249,3,786,9,1441,8,1594,NA,NA,NA,NA,0.006,0.0047,0.008,0.0038,0.006206897,0.004993758,NA,NA
'RFX5',0.682264579,0.955375127,Dom_not_benign,0.348%,0.281%,case,1,NA,NA,NA,NA,NA,3,1170,10,4004,1,250,3,786,6,1444,5,1597,NA,NA,NA,NA,0.0026,0.0025,0.004,0.0038,0.004137931,0.003121099,NA,NA
'RFX6',0.777590854,0.855127879,Dom_coding,0.661%,0.640%,case,0,NA,NA,NA,NA,NA,5,1168,22,3992,1,250,5,784,13,1437,14,1588,NA,NA,NA,NA,0.0043,0.0055,0.004,0.0063,0.008965517,0.008739076,NA,NA
'RFX6',1,NA,Dom_LoF,0.035%,0.031%,case,0,NA,NA,NA,NA,NA,1,1172,1,4013,0,251,0,789,0,1450,1,1601,NA,NA,NA,NA,0.0008525,0.0002491,0,0,0,0.00062422,NA,NA
'RFX6',0.152859,NA,Rec_coding,0.035%,0.125%,ctrl,0,NA,NA,NA,NA,NA,0,1173,4,4010,0,251,0,789,1,1449,4,1598,NA,NA,NA,NA,0,0.0009965,0,0,0.000689655,0.002496879,NA,NA
'RFX6',0.264177405,NA,Rec_not_benign,0.000%,0.047%,ctrl,0,NA,NA,NA,NA,NA,0,1173,1,4013,0,251,0,789,0,1450,2,1600,NA,NA,NA,NA,0,0.0002491,0,0,0,0.001248439,NA,NA
'RFX6',0.662127264,0.737638021,Dom_not_benign,0.244%,0.281%,ctrl,0,NA,NA,NA,NA,NA,2,1171,10,4004,0,251,2,787,5,1445,6,1596,NA,NA,NA,NA,0.0017,0.0025,0,0.0025,0.003448276,0.003745318,NA,NA
'RFX8',1,NA,Dom_LoF,0.139%,0.094%,case,0,NA,NA,NA,NA,NA,0,1173,4,4010,0,251,0,789,4,1446,2,1600,NA,NA,NA,NA,0,0.0009965,0,0,0.002758621,0.001248439,NA,NA
'RFX8',0.361659618,NA,Rec_coding,0.000%,0.109%,ctrl,0,NA,NA,NA,NA,NA,0,1173,7,4007,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0,0.0017,0,0,0,0,NA,NA
'RFX8',0.412552707,NA,Dom_not_benign,0.244%,0.343%,ctrl,0,NA,NA,NA,NA,NA,3,1170,15,3999,0,251,0,789,4,1446,7,1595,NA,NA,NA,NA,0.0026,0.0037,0,0,0.002758621,0.004369538,NA,NA
'RFX8',0.619127824,NA,Dom_coding,0.418%,0.515%,ctrl,0,NA,NA,NA,NA,NA,5,1168,26,3988,0,251,0,789,7,1443,7,1595,NA,NA,NA,NA,0.0043,0.0065,0,0,0.004827586,0.004369538,NA,NA
'RFXANK',1,NA,Dom_LoF,0.070%,0.047%,case,0,NA,NA,NA,NA,NA,1,1172,1,4013,0,251,0,789,1,1449,2,1600,NA,NA,NA,NA,0.0008525,0.0002491,0,0,0.000689655,0.001248439,NA,NA
'RFXANK',0.378483479,0.156869681,Dom_coding,0.209%,0.281%,ctrl,0,NA,NA,NA,NA,NA,1,1172,8,4006,2,249,2,787,3,1447,8,1594,NA,NA,NA,NA,0.0008525,0.002,0.008,0.0025,0.002068966,0.004993758,NA,NA
'RFXANK',0.385803031,0.745733535,Dom_not_benign,0.104%,0.172%,ctrl,0,NA,NA,NA,NA,NA,1,1172,4,4010,0,251,2,787,2,1448,5,1597,NA,NA,NA,NA,0.0008525,0.0009965,0,0.0025,0.00137931,0.003121099,NA,NA
'RFXAP',1,NA,Dom_coding,0.174%,0.172%,case,0,NA,NA,NA,NA,NA,1,1172,9,4005,0,251,0,789,4,1446,2,1600,NA,NA,NA,NA,0.0008525,0.0022,0,0,0.002758621,0.001248439,NA,NA
'RFXAP',0.510682759,NA,Dom_not_benign,0.070%,0.141%,ctrl,0,NA,NA,NA,NA,NA,0,1173,8,4006,0,251,0,789,2,1448,1,1601,NA,NA,NA,NA,0,0.002,0,0,0.00137931,0.00062422,NA,NA
'RFXAP',0.58062461,NA,Dom_LoF,0.000%,0.062%,ctrl,0,NA,NA,NA,NA,NA,0,1173,4,4010,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0,0.0009965,0,0,0,0,NA,NA
'RGAG1',0.071154053,0.261944789,Dom_not_benign,0.070%,0.265%,ctrl,0,NA,NA,NA,NA,NA,2,1171,10,4004,0,251,2,787,0,1450,5,1597,NA,NA,NA,NA,0.0017,0.0025,0,0.0025,0,0.003121099,NA,NA
'RGAG1',0.183302568,0.133971908,Dom_coding,0.452%,0.687%,ctrl,0,NA,NA,NA,NA,NA,8,1165,24,3990,1,250,5,784,4,1446,15,1587,NA,NA,NA,NA,0.0068,0.006,0.004,0.0063,0.002758621,0.009363296,NA,NA
'RGAG1',0.431677905,0.320393431,Rec_not_benign,0.035%,0.109%,ctrl,0,NA,NA,NA,NA,NA,1,1172,3,4011,0,251,1,788,0,1450,3,1599,NA,NA,NA,NA,0.0008525,0.0007474,0,0.0013,0,0.001872659,NA,NA
'RGCC',0.412909863,NA,Dom_coding,0.035%,0.016%,case,0,NA,NA,NA,NA,NA,0,1173,1,4013,1,250,0,789,0,1450,0,1602,NA,NA,NA,NA,0,0.0002491,0.004,0,0,0,NA,NA
'RGCC',0.412909863,NA,Dom_not_benign,0.035%,0.016%,case,0,NA,NA,NA,NA,NA,0,1173,1,4013,1,250,0,789,0,1450,0,1602,NA,NA,NA,NA,0,0.0002491,0.004,0,0,0,NA,NA
'RGL1',0.107439811,NA,Rec_coding,0.070%,0.000%,case,1,NA,NA,NA,NA,NA,1,1172,0,4014,0,251,0,789,1,1449,0,1602,NA,NA,NA,NA,0.0008525,0,0,0,0.000689655,0,NA,NA
'RGL1',1,NA,Dom_LoF,0.035%,0.016%,case,0,NA,NA,NA,NA,NA,0,1173,1,4013,0,251,0,789,1,1449,0,1602,NA,NA,NA,NA,0,0.0002491,0,0,0.000689655,0,NA,NA
'RGL1',0.117755903,0.613803992,Dom_not_benign,0.104%,0.219%,ctrl,0,NA,NA,NA,NA,NA,0,1173,6,4008,0,251,1,788,3,1447,7,1595,NA,NA,NA,NA,0,0.0015,0,0.0013,0.002068966,0.004369538,NA,NA
'RGL1',0.69899328,0.35828487,Dom_coding,0.313%,0.375%,ctrl,0,NA,NA,NA,NA,NA,5,1168,13,4001,0,251,3,786,4,1446,8,1594,NA,NA,NA,NA,0.0043,0.0032,0,0.0038,0.002758621,0.004993758,NA,NA
'RGL2',0.054578569,NA,Rec_coding,0.070%,0.000%,case,0,NA,NA,NA,NA,NA,1,1172,0,4014,1,250,0,789,0,1450,0,1602,NA,NA,NA,NA,0.0008525,0,0.004,0,0,0,NA,NA
'RGL2',0.229055985,0.926958701,Dom_coding,0.452%,0.656%,ctrl,0,NA,NA,NA,NA,NA,5,1168,23,3991,1,250,6,783,7,1443,13,1589,NA,NA,NA,NA,0.0043,0.0057,0.004,0.0076,0.004827586,0.008114856,NA,NA
'RGL2',0.309357401,NA,Dom_LoF,0.000%,0.062%,ctrl,0,NA,NA,NA,NA,NA,0,1173,2,4012,0,251,1,788,0,1450,1,1601,NA,NA,NA,NA,0,0.0004983,0,0.0013,0,0.00062422,NA,NA
'RGL2',0.557474377,0.441667257,Dom_not_benign,0.278%,0.390%,ctrl,0,NA,NA,NA,NA,NA,3,1170,15,3999,0,251,5,784,5,1445,5,1597,NA,NA,NA,NA,0.0026,0.0037,0,0.0063,0.003448276,0.003121099,NA,NA
'RGL3',0.043113164,0.423035526,Dom_coding,1.183%,0.671%,case,1,NA,NA,NA,NA,NA,12,1161,26,3988,1,250,6,783,21,1429,11,1591,NA,NA,NA,NA,0.0102,0.0065,0.004,0.0076,0.01448276,0.006866417,NA,NA
'RGL3',0.116614754,NA,Dom_LoF,0.174%,0.031%,case,1,NA,NA,NA,NA,NA,1,1172,1,4013,0,251,0,789,4,1446,1,1601,NA,NA,NA,NA,0.0008525,0.0002491,0,0,0.002758621,0.00062422,NA,NA
'RGL3',0.17136124,0.167287126,Dom_not_benign,0.765%,0.484%,case,1,NA,NA,NA,NA,NA,8,1165,18,3996,0,251,6,783,14,1436,7,1595,NA,NA,NA,NA,0.0068,0.0045,0,0.0076,0.009655172,0.004369538,NA,NA
'RGL3',0.627289718,NA,Rec_coding,0.070%,0.062%,case,0,NA,NA,NA,NA,NA,1,1172,3,4011,1,250,1,788,0,1450,0,1602,NA,NA,NA,NA,0.0008525,0.0007474,0.004,0.0013,0,0,NA,NA
'RGL3',1,NA,Rec_not_benign,0.000%,0.031%,ctrl,0,NA,NA,NA,NA,NA,0,1173,1,4013,0,251,1,788,0,1450,0,1602,NA,NA,NA,NA,0,0.0002491,0,0.0013,0,0,NA,NA
'RGL4',0.123901433,NA,Rec_not_benign,0.139%,0.078%,case,0,NA,NA,NA,NA,NA,4,1169,5,4009,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0.0034,0.0012,0,0,0,0,NA,NA
'RGL4',0.401177972,NA,Rec_LoF,0.035%,0.016%,case,0,NA,NA,NA,NA,NA,1,1172,1,4013,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0.0008525,0.0002491,0,0,0,0,NA,NA
'RGL4',1,0.354244211,Dom_not_benign,0.348%,0.312%,case,0,NA,NA,NA,NA,NA,5,1168,10,4004,0,251,3,786,5,1445,7,1595,NA,NA,NA,NA,0.0043,0.0025,0,0.0038,0.003448276,0.004369538,NA,NA
'RGL4',0.257035171,0.620137921,Dom_coding,0.383%,0.562%,ctrl,0,NA,NA,NA,NA,NA,5,1168,22,3992,0,251,4,785,6,1444,10,1592,NA,NA,NA,NA,0.0043,0.0055,0,0.0051,0.004137931,0.006242197,NA,NA
'RGL4',0.768566775,NA,Rec_coding,0.139%,0.187%,ctrl,0,NA,NA,NA,NA,NA,4,1169,12,4002,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0.0034,0.003,0,0,0,0,NA,NA
'RGL4',1,0.109884285,Dom_LoF,0.070%,0.094%,ctrl,0,NA,NA,NA,NA,NA,2,1171,2,4012,0,251,2,787,0,1450,2,1600,NA,NA,NA,NA,0.0017,0.0004983,0,0.0025,0,0.001248439,NA,NA
'RGMB',0.811053492,0.170336261,Dom_coding,0.244%,0.234%,case,0,NA,NA,NA,NA,NA,4,1169,11,4003,1,250,0,789,2,1448,4,1598,NA,NA,NA,NA,0.0034,0.0027,0.004,0,0.00137931,0.002496879,NA,NA
'RGMB',0.264177405,NA,Dom_LoF,0.000%,0.047%,ctrl,0,NA,NA,NA,NA,NA,0,1173,1,4013,0,251,0,789,0,1450,2,1600,NA,NA,NA,NA,0,0.0002491,0,0,0,0.001248439,NA,NA
'RGMB',0.501076715,NA,Rec_coding,0.000%,0.031%,ctrl,0,NA,NA,NA,NA,NA,0,1173,0,4014,0,251,0,789,0,1450,2,1600,NA,NA,NA,NA,0,0,0,0,0,0.001248439,NA,NA
'RGMB',0.501076715,NA,Rec_not_benign,0.000%,0.031%,ctrl,0,NA,NA,NA,NA,NA,0,1173,0,4014,0,251,0,789,0,1450,2,1600,NA,NA,NA,NA,0,0,0,0,0,0.001248439,NA,NA
'RGN',1,0.786599659,Rec_not_benign,0.070%,0.062%,case,1,NA,NA,NA,NA,NA,1,1172,2,4012,0,251,1,788,1,1449,1,1601,NA,NA,NA,NA,0.0008525,0.0004983,0,0.0013,0.000689655,0.00062422,NA,NA
'RGN',0.15162511,0.622957597,Rec_coding,0.070%,0.203%,ctrl,0,NA,NA,NA,NA,NA,1,1172,5,4009,0,251,3,786,1,1449,5,1597,NA,NA,NA,NA,0.0008525,0.0012,0,0.0038,0.000689655,0.003121099,NA,NA
'RGN',0.514374855,0.331611213,Dom_coding,0.209%,0.312%,ctrl,0,NA,NA,NA,NA,NA,2,1171,12,4002,0,251,5,784,4,1446,3,1599,NA,NA,NA,NA,0.0017,0.003,0,0.0063,0.002758621,0.001872659,NA,NA
'RGN',1,0.112702565,Dom_not_benign,0.174%,0.219%,ctrl,0,NA,NA,NA,NA,NA,1,1172,10,4004,0,251,3,786,4,1446,1,1601,NA,NA,NA,NA,0.0008525,0.0025,0,0.0038,0.002758621,0.00062422,NA,NA
'RGN',1,0.273573357,Dom_LoF,0.035%,0.062%,ctrl,0,NA,NA,NA,NA,NA,0,1173,3,4011,0,251,1,788,1,1449,0,1602,NA,NA,NA,NA,0,0.0007474,0,0.0013,0.000689655,0,NA,NA
'RGP1',0.44577529,0.213614305,Dom_coding,0.278%,0.422%,ctrl,0,NA,NA,NA,NA,NA,2,1171,21,3993,1,250,1,788,5,1445,5,1597,NA,NA,NA,NA,0.0017,0.0052,0.004,0.0013,0.003448276,0.003121099,NA,NA
'RGP1',1,0.132703928,Dom_not_benign,0.174%,0.203%,ctrl,0,NA,NA,NA,NA,NA,2,1171,12,4002,1,250,0,789,2,1448,1,1601,NA,NA,NA,NA,0.0017,0.003,0.004,0,0.00137931,0.00062422,NA,NA
'RGP1',1,NA,Dom_LoF,0.000%,0.031%,ctrl,0,NA,NA,NA,NA,NA,0,1173,2,4012,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0,0.0004983,0,0,0,0,NA,NA
'RGPD3',1,NA,Dom_coding,0.139%,0.172%,ctrl,0,NA,NA,NA,NA,NA,1,1172,11,4003,0,251,0,789,3,1447,0,1602,NA,NA,NA,NA,0.0008525,0.0027,0,0,0.002068966,0,NA,NA
'RGPD3',1,NA,Dom_not_benign,0.035%,0.078%,ctrl,0,NA,NA,NA,NA,NA,0,1173,5,4009,0,251,0,789,1,1449,0,1602,NA,NA,NA,NA,0,0.0012,0,0,0.000689655,0,NA,NA
'RGPD4',0.576589718,0.78500539,Dom_coding,0.209%,0.156%,case,1,NA,NA,NA,NA,NA,3,1170,7,4007,0,251,1,788,3,1447,2,1600,NA,NA,NA,NA,0.0026,0.0017,0,0.0013,0.002068966,0.001248439,NA,NA
'RGPD4',0.513937601,0.919145991,Dom_not_benign,0.070%,0.156%,ctrl,0,NA,NA,NA,NA,NA,1,1172,7,4007,0,251,1,788,1,1449,2,1600,NA,NA,NA,NA,0.0008525,0.0017,0,0.0013,0.000689655,0.001248439,NA,NA
'RGPD4',1,NA,Rec_coding,0.000%,0.031%,ctrl,0,NA,NA,NA,NA,NA,0,1173,2,4012,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0,0.0004983,0,0,0,0,NA,NA
'RGPD4',1,NA,Rec_not_benign,0.000%,0.031%,ctrl,0,NA,NA,NA,NA,NA,0,1173,2,4012,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0,0.0004983,0,0,0,0,NA,NA
'RGR',0.346882282,0.38346686,Dom_coding,0.313%,0.187%,case,0,NA,NA,NA,NA,NA,2,1171,7,4007,2,249,1,788,5,1445,4,1598,NA,NA,NA,NA,0.0017,0.0017,0.008,0.0013,0.003448276,0.002496879,NA,NA
'RGR',0.777131455,0.054099269,Dom_not_benign,0.139%,0.156%,ctrl,0,NA,NA,NA,NA,NA,0,1173,7,4007,1,250,0,789,3,1447,3,1599,NA,NA,NA,NA,0,0.0017,0.004,0,0.002068966,0.001872659,NA,NA
'RGR',1,NA,Dom_LoF,0.000%,0.031%,ctrl,0,NA,NA,NA,NA,NA,0,1173,2,4012,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0,0.0004983,0,0,0,0,NA,NA
'RGS1',0.536649185,NA,Dom_not_benign,0.035%,0.031%,case,0,NA,NA,NA,NA,NA,1,1172,2,4012,0,251,0,789,0,1450,0,1602,NA,NA,NA,NA,0.0008525,0.0004983,0,0,0,0,NA,NA
'RGS1',1,NA,Dom_coding,0.070%,0.125%,ctrl,0,NA,NA,NA,NA,NA,2,1171,7,4007,0,251,1,788,0,1450,0,1602,NA,NA,NA,NA,0.0017,0.0017,0,0.0013,0,0,NA,NA
