Gene_Name	GO_ID	GO_term
CYP4F8	GO:0005789	endoplasmic reticulum membrane
CYP4F8	GO:0006690	icosanoid metabolic process
CYP4F8	GO:0006693	prostaglandin metabolic process
CYP4F8	GO:0016021	integral component of membrane
CYP4F8	GO:0018685	alkane 1-monooxygenase activity
CYP4F8	GO:0020037	heme binding
CYP4F8	GO:0031090	organelle membrane
CYP4F8	GO:0055114	oxidation-reduction process
CYP4F8	GO:0070330	aromatase activity
ATP2C1	GO:0000139	golgi membrane
ATP2C1	GO:0000139	golgi membrane
ATP2C1	GO:0000139	golgi membrane
ATP2C1	GO:0005388	calcium-transporting atpase activity
ATP2C1	GO:0005388	calcium-transporting atpase activity
ATP2C1	GO:0005388	calcium-transporting atpase activity
ATP2C1	GO:0005524	atp binding
ATP2C1	GO:0005794	golgi apparatus
ATP2C1	GO:0005794	golgi apparatus
ATP2C1	GO:0005802	trans-golgi network
ATP2C1	GO:0006816	calcium ion transport
ATP2C1	GO:0006816	calcium ion transport
ATP2C1	GO:0006874	cellular calcium ion homeostasis
ATP2C1	GO:0006874	cellular calcium ion homeostasis
ATP2C1	GO:0006874	cellular calcium ion homeostasis
ATP2C1	GO:0008544	epidermis development
ATP2C1	GO:0008553	proton-exporting atpase activity, phosphorylative mechanism
ATP2C1	GO:0015410	manganese-transporting atpase activity
ATP2C1	GO:0016020	membrane
ATP2C1	GO:0016021	integral component of membrane
ATP2C1	GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules
ATP2C1	GO:0031532	actin cytoskeleton reorganization
ATP2C1	GO:0032468	golgi calcium ion homeostasis
ATP2C1	GO:0032472	golgi calcium ion transport
ATP2C1	GO:0043123	positive regulation of i-kappab kinase/nf-kappab signaling
ATP2C1	GO:0046872	metal ion binding
ATP2C1	GO:0070588	calcium ion transmembrane transport
ATP2C1	GO:0071421	manganese ion transmembrane transport
ATP2C1	GO:0099132	atp hydrolysis coupled cation transmembrane transport
ATP2C1	GO:0099132	atp hydrolysis coupled cation transmembrane transport
ATP2C1	GO:1902600	proton transmembrane transport
ATP11A	GO:0000287	magnesium ion binding
ATP11A	GO:0004012	phospholipid-translocating atpase activity
ATP11A	GO:0005515	protein binding
ATP11A	GO:0005524	atp binding
ATP11A	GO:0005765	lysosomal membrane
ATP11A	GO:0005769	early endosome
ATP11A	GO:0005783	endoplasmic reticulum
ATP11A	GO:0005783	endoplasmic reticulum
ATP11A	GO:0005802	trans-golgi network
ATP11A	GO:0005886	plasma membrane
ATP11A	GO:0005886	plasma membrane
ATP11A	GO:0005886	plasma membrane
ATP11A	GO:0016020	membrane
ATP11A	GO:0016021	integral component of membrane
ATP11A	GO:0035579	specific granule membrane
ATP11A	GO:0043231	intracellular membrane-bounded organelle
ATP11A	GO:0043312	neutrophil degranulation
ATP11A	GO:0045332	phospholipid translocation
ATP11A	GO:0045332	phospholipid translocation
ATP11A	GO:0055037	recycling endosome
ATP11A	GO:0055037	recycling endosome
ATP11A	GO:0070821	tertiary granule membrane
ATP8B2	GO:0000287	magnesium ion binding
ATP8B2	GO:0004012	phospholipid-translocating atpase activity
ATP8B2	GO:0004012	phospholipid-translocating atpase activity
ATP8B2	GO:0004012	phospholipid-translocating atpase activity
ATP8B2	GO:0005524	atp binding
ATP8B2	GO:0005789	endoplasmic reticulum membrane
ATP8B2	GO:0005794	golgi apparatus
ATP8B2	GO:0005794	golgi apparatus
ATP8B2	GO:0005886	plasma membrane
ATP8B2	GO:0005886	plasma membrane
ATP8B2	GO:0005886	plasma membrane
ATP8B2	GO:0005886	plasma membrane
ATP8B2	GO:0007030	golgi organization
ATP8B2	GO:0016021	integral component of membrane
ATP8B2	GO:0034220	ion transmembrane transport
ATP8B2	GO:0045332	phospholipid translocation
CYCS	GO:0000159	protein phosphatase type 2a complex
CYCS	GO:0005515	protein binding
CYCS	GO:0005515	protein binding
CYCS	GO:0005515	protein binding
CYCS	GO:0005515	protein binding
CYCS	GO:0005515	protein binding
CYCS	GO:0005515	protein binding
CYCS	GO:0005515	protein binding
CYCS	GO:0005634	nucleus
CYCS	GO:0005634	nucleus
CYCS	GO:0005739	mitochondrion
CYCS	GO:0005739	mitochondrion
CYCS	GO:0005743	mitochondrial inner membrane
CYCS	GO:0005743	mitochondrial inner membrane
CYCS	GO:0005743	mitochondrial inner membrane
CYCS	GO:0005758	mitochondrial intermembrane space
CYCS	GO:0005758	mitochondrial intermembrane space
CYCS	GO:0005758	mitochondrial intermembrane space
CYCS	GO:0005758	mitochondrial intermembrane space
CYCS	GO:0005758	mitochondrial intermembrane space
CYCS	GO:0005829	cytosol
CYCS	GO:0005829	cytosol
CYCS	GO:0005829	cytosol
CYCS	GO:0005829	cytosol
CYCS	GO:0005829	cytosol
CYCS	GO:0005829	cytosol
CYCS	GO:0005829	cytosol
CYCS	GO:0005829	cytosol
CYCS	GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c
CYCS	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen
CYCS	GO:0006470	protein dephosphorylation
CYCS	GO:0007005	mitochondrion organization
CYCS	GO:0008635	activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c
CYCS	GO:0020037	heme binding
CYCS	GO:0034599	cellular response to oxidative stress
CYCS	GO:0045155	electron transporter, transferring electrons from coqh2-cytochrome c reductase complex and cytochrome c oxidase complex activity
CYCS	GO:0045333	cellular respiration
CYCS	GO:0046872	metal ion binding
CYCS	GO:0070469	respiratory chain
CYCS	GO:0097193	intrinsic apoptotic signaling pathway
CYCS	GO:0004722	protein serine/threonine phosphatase activity
PPP2R2B	GO:0000159	protein phosphatase type 2a complex
PPP2R2B	GO:0000278	mitotic cell cycle
PPP2R2B	GO:0005515	protein binding
PPP2R2B	GO:0005515	protein binding
PPP2R2B	GO:0005515	protein binding
PPP2R2B	GO:0005515	protein binding
PPP2R2B	GO:0005515	protein binding
PPP2R2B	GO:0005515	protein binding
PPP2R2B	GO:0005515	protein binding
PPP2R2B	GO:0005515	protein binding
PPP2R2B	GO:0005739	mitochondrion
PPP2R2B	GO:0005741	mitochondrial outer membrane
PPP2R2B	GO:0005829	cytosol
PPP2R2B	GO:0005856	cytoskeleton
PPP2R2B	GO:0006915	apoptotic process
PPP2R2B	GO:0019888	protein phosphatase regulator activity
PPP2R2B	GO:0043666	regulation of phosphoprotein phosphatase activity
PPP2R2B	GO:0070262	peptidyl-serine dephosphorylation
PPP2R2B	GO:0004722	protein serine/threonine phosphatase activity
MPP1	GO:0004385	guanylate kinase activity
MPP1	GO:0005515	protein binding
MPP1	GO:0005515	protein binding
MPP1	GO:0005515	protein binding
MPP1	GO:0005515	protein binding
MPP1	GO:0005515	protein binding
MPP1	GO:0005515	protein binding
MPP1	GO:0005515	protein binding
MPP1	GO:0005515	protein binding
MPP1	GO:0005515	protein binding
MPP1	GO:0005622	intracellular
MPP1	GO:0005829	cytosol
MPP1	GO:0005886	plasma membrane
MPP1	GO:0007165	signal transduction
MPP1	GO:0016020	membrane
MPP1	GO:0016607	nuclear speck
MPP1	GO:0030863	cortical cytoskeleton
MPP1	GO:0032420	stereocilium
MPP1	GO:0046037	gmp metabolic process
MPP1	GO:0046710	gdp metabolic process
MPP1	GO:0090022	regulation of neutrophil chemotaxis
HOXA4	GO:0000977	rna polymerase ii regulatory region sequence-specific dna binding
HOXA4	GO:0000981	rna polymerase ii transcription factor activity, sequence-specific dna binding
HOXA4	GO:0000981	rna polymerase ii transcription factor activity, sequence-specific dna binding
HOXA4	GO:0000981	rna polymerase ii transcription factor activity, sequence-specific dna binding
HOXA4	GO:0001228	transcriptional activator activity, rna polymerase ii transcription regulatory region sequence-specific dna binding
HOXA4	GO:0001501	skeletal system development
HOXA4	GO:0005634	nucleus
HOXA4	GO:0009653	anatomical structure morphogenesis
HOXA4	GO:0009952	anterior/posterior pattern specification
HOXA4	GO:0016604	nuclear body
HOXA4	GO:0033613	activating transcription factor binding
HOXA4	GO:0045944	positive regulation of transcription by rna polymerase ii
HOXA4	GO:0048704	embryonic skeletal system morphogenesis
TFAM	GO:0001018	mitochondrial promoter sequence-specific dna binding
TFAM	GO:0001223	transcription coactivator binding
TFAM	GO:0003682	chromatin binding
TFAM	GO:0003700	dna-binding transcription factor activity
TFAM	GO:0003723	rna binding
TFAM	GO:0003723	rna binding
TFAM	GO:0005515	protein binding
TFAM	GO:0005515	protein binding
TFAM	GO:0005515	protein binding
TFAM	GO:0005515	protein binding
TFAM	GO:0005515	protein binding
TFAM	GO:0005634	nucleus
TFAM	GO:0005739	mitochondrion
TFAM	GO:0005759	mitochondrial matrix
TFAM	GO:0005759	mitochondrial matrix
TFAM	GO:0005759	mitochondrial matrix
TFAM	GO:0005829	cytosol
TFAM	GO:0006390	mitochondrial transcription
TFAM	GO:0006391	transcription initiation from mitochondrial promoter
TFAM	GO:0006391	transcription initiation from mitochondrial promoter
TFAM	GO:0007005	mitochondrion organization
TFAM	GO:0008301	dna binding, bending
TFAM	GO:0031072	heat shock protein binding
TFAM	GO:0032991	protein-containing complex
TFAM	GO:0033108	mitochondrial respiratory chain complex assembly
TFAM	GO:0042645	mitochondrial nucleoid
TFAM	GO:0043565	sequence-specific dna binding
TFAM	GO:0045893	positive regulation of transcription, dna-templated
PITPNA	GO:0005737	cytoplasm
PITPNA	GO:0005829	cytosol
PITPNA	GO:0006629	lipid metabolic process
PITPNA	GO:0007409	axonogenesis
PITPNA	GO:0007601	visual perception
PITPNA	GO:0008525	phosphatidylcholine transporter activity
PITPNA	GO:0008525	phosphatidylcholine transporter activity
PITPNA	GO:0008525	phosphatidylcholine transporter activity
PITPNA	GO:0008526	phosphatidylinositol transporter activity
PITPNA	GO:0008526	phosphatidylinositol transporter activity
PITPNA	GO:0008526	phosphatidylinositol transporter activity
PITPNA	GO:0015914	phospholipid transport
PITPNA	GO:0015914	phospholipid transport
PITPNA	GO:0031210	phosphatidylcholine binding
PITPNA	GO:0031210	phosphatidylcholine binding
PITPNA	GO:0031210	phosphatidylcholine binding
PITPNA	GO:0035091	phosphatidylinositol binding
PITPNA	GO:0035091	phosphatidylinositol binding
PITPNA	GO:0035091	phosphatidylinositol binding
PITPNA	GO:0035722	interleukin-12-mediated signaling pathway
PITPNA	GO:0070062	extracellular exosome
PITPNA	GO:1901611	phosphatidylglycerol binding
MAT1A	GO:0000096	sulfur amino acid metabolic process
MAT1A	GO:0001887	selenium compound metabolic process
MAT1A	GO:0004478	methionine adenosyltransferase activity
MAT1A	GO:0004478	methionine adenosyltransferase activity
MAT1A	GO:0004478	methionine adenosyltransferase activity
MAT1A	GO:0005524	atp binding
MAT1A	GO:0005829	cytosol
MAT1A	GO:0005829	cytosol
MAT1A	GO:0005829	cytosol
MAT1A	GO:0006556	s-adenosylmethionine biosynthetic process
MAT1A	GO:0006556	s-adenosylmethionine biosynthetic process
MAT1A	GO:0006730	one-carbon metabolic process
MAT1A	GO:0009087	methionine catabolic process
MAT1A	GO:0032259	methylation
MAT1A	GO:0042802	identical protein binding
MAT1A	GO:0046872	metal ion binding
MAT1A	GO:0051289	protein homotetramerization
MAT1A	GO:0098601	selenomethionine adenosyltransferase activity
SLC25A3	GO:0005315	inorganic phosphate transmembrane transporter activity
SLC25A3	GO:0005739	mitochondrion
SLC25A3	GO:0005743	mitochondrial inner membrane
SLC25A3	GO:0005887	integral component of plasma membrane
SLC25A3	GO:0015317	phosphate:proton symporter activity
SLC25A3	GO:0016020	membrane
SLC25A3	GO:0031305	integral component of mitochondrial inner membrane
SLC25A3	GO:0035435	phosphate ion transmembrane transport
SLC25A3	GO:0044877	protein-containing complex binding
SLC25A3	GO:0070062	extracellular exosome
SLC25A3	GO:1902600	proton transmembrane transport
HDLBP	GO:0003723	rna binding
HDLBP	GO:0003723	rna binding
HDLBP	GO:0005515	protein binding
HDLBP	GO:0005634	nucleus
HDLBP	GO:0005829	cytosol
HDLBP	GO:0005886	plasma membrane
HDLBP	GO:0006869	lipid transport
HDLBP	GO:0008203	cholesterol metabolic process
HDLBP	GO:0008289	lipid binding
HDLBP	GO:0034364	high-density lipoprotein particle
HDLBP	GO:0034384	high-density lipoprotein particle clearance
HDLBP	GO:0045296	cadherin binding
GTF2B	GO:0000979	rna polymerase ii core promoter sequence-specific dna binding
GTF2B	GO:0000979	rna polymerase ii core promoter sequence-specific dna binding
GTF2B	GO:0000979	rna polymerase ii core promoter sequence-specific dna binding
GTF2B	GO:0000993	rna polymerase ii complex binding
GTF2B	GO:0000993	rna polymerase ii complex binding
GTF2B	GO:0001047	core promoter binding
GTF2B	GO:0001047	core promoter binding
GTF2B	GO:0001139	rna polymerase ii complex recruiting activity
GTF2B	GO:0001174	transcriptional start site selection at rna polymerase ii promoter
GTF2B	GO:0001174	transcriptional start site selection at rna polymerase ii promoter
GTF2B	GO:0004402	histone acetyltransferase activity
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005515	protein binding
GTF2B	GO:0005634	nucleus
GTF2B	GO:0005634	nucleus
GTF2B	GO:0005634	nucleus
GTF2B	GO:0005634	nucleus
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005654	nucleoplasm
GTF2B	GO:0005669	transcription factor tfiid complex
GTF2B	GO:0005694	chromosome
GTF2B	GO:0006352	dna-templated transcription, initiation
GTF2B	GO:0006366	transcription by rna polymerase ii
GTF2B	GO:0006366	transcription by rna polymerase ii
GTF2B	GO:0006366	transcription by rna polymerase ii
GTF2B	GO:0006366	transcription by rna polymerase ii
GTF2B	GO:0006366	transcription by rna polymerase ii
GTF2B	GO:0006366	transcription by rna polymerase ii
GTF2B	GO:0006366	transcription by rna polymerase ii
GTF2B	GO:0006366	transcription by rna polymerase ii
GTF2B	GO:0006366	transcription by rna polymerase ii
GTF2B	GO:0006367	transcription initiation from rna polymerase ii promoter
GTF2B	GO:0006367	transcription initiation from rna polymerase ii promoter
GTF2B	GO:0006367	transcription initiation from rna polymerase ii promoter
GTF2B	GO:0006473	protein acetylation
GTF2B	GO:0008134	transcription factor binding
GTF2B	GO:0008134	transcription factor binding
GTF2B	GO:0008270	zinc ion binding
GTF2B	GO:0016032	viral process
GTF2B	GO:0016251	rna polymerase ii general transcription initiation factor activity
GTF2B	GO:0016407	acetyltransferase activity
GTF2B	GO:0016573	histone acetylation
GTF2B	GO:0016604	nuclear body
GTF2B	GO:0017025	tbp-class protein binding
GTF2B	GO:0017025	tbp-class protein binding
GTF2B	GO:0032993	protein-dna complex
GTF2B	GO:0032993	protein-dna complex
GTF2B	GO:0032993	protein-dna complex
GTF2B	GO:0032993	protein-dna complex
GTF2B	GO:0032993	protein-dna complex
GTF2B	GO:0042795	snrna transcription by rna polymerase ii
GTF2B	GO:0043923	positive regulation by host of viral transcription
GTF2B	GO:0046966	thyroid hormone receptor binding
GTF2B	GO:0050434	positive regulation of viral transcription
GTF2B	GO:0051123	rna polymerase ii transcriptional preinitiation complex assembly
GTF2B	GO:0051123	rna polymerase ii transcriptional preinitiation complex assembly
GTF2B	GO:0051123	rna polymerase ii transcriptional preinitiation complex assembly
GTF2B	GO:0051123	rna polymerase ii transcriptional preinitiation complex assembly
GTF2B	GO:0060261	positive regulation of transcription initiation from rna polymerase ii promoter
GTF2B	GO:0060261	positive regulation of transcription initiation from rna polymerase ii promoter
GTF2B	GO:0090575	rna polymerase ii transcription factor complex
GTF2B	GO:0090575	rna polymerase ii transcription factor complex
GTF2B	GO:0090575	rna polymerase ii transcription factor complex
GTF2B	GO:0097550	transcriptional preinitiation complex
GTF2B	GO:0097550	transcriptional preinitiation complex
GTF2B	GO:1904798	positive regulation of core promoter binding
GTF2B	GO:1990114	rna polymerase ii core complex assembly
GTF2B	GO:1990114	rna polymerase ii core complex assembly
GTF2B	GO:1990841	promoter-specific chromatin binding
GTF2B	GO:1990841	promoter-specific chromatin binding
HOXC5	GO:0000980	rna polymerase ii distal enhancer sequence-specific dna binding
HOXC5	GO:0000981	rna polymerase ii transcription factor activity, sequence-specific dna binding
HOXC5	GO:0000981	rna polymerase ii transcription factor activity, sequence-specific dna binding
HOXC5	GO:0000981	rna polymerase ii transcription factor activity, sequence-specific dna binding
